ID,State Name,State Abbreviation,Wind Direction,Created,Applicable Date,Min Temp,Max Temp,The Temp,Wind Speed,Air Pressure,Humidity,Visibility,Predictability
5700770000000000.0,Light Rain,lr,237.18136140000001,2016-06-07T15:47:47.898580Z,6/7/2016,26.53333333,32.71666667,31.22,7.485545125,1010.0,76.0,7.799761891,75
5635520000000000.0,Light Rain,lr,244.15279130000002,2016-06-08T15:47:47.378010Z,6/8/2016,26.07,33.08,30.78,7.998045125,1009.0,76.0,5.668148016,75
4948170000000000.0,Showers,s,254.74816769999995,2016-06-09T15:47:48.114830Z,6/9/2016,26.27333333,34.6,33.59,8.84550065,1009.0,69.0,10.03079516,73
5408270000000000.0,Light Rain,lr,247.7100694,2016-06-10T15:47:48.362970Z,6/10/2016,26.97,35.19333333,33.49,7.63599005,1009.0,68.0,9.830713632,75
6313950000000000.0,Light Rain,lr,250.06900640000003,2016-06-11T15:48:48.312840Z,6/11/2016,26.67,34.72666667,33.05,7.990850999999999,1008.0,73.0,7.96908554,75
6463740000000000.0,Light Rain,lr,236.89418700000002,2016-06-12T15:51:47.245090Z,6/12/2016,25.17,31.905,28.84,7.124673212,1001.07,78.0,6.5265723179999995,75
6179120000000000.0,Light Rain,lr,235.7571644,2016-06-13T15:55:48.458030Z,6/13/2016,25.635,31.7975,29.235,7.070989609,1013.285,80.0,5.142157301,75
5383250000000000.0,Heavy Rain,hr,235.5334371,2016-06-14T16:00:49.221970Z,6/14/2016,24.865,31.0275,28.4,6.493374888,999.765,78.0,10.64533127,77
4650060000000000.0,Heavy Rain,hr,247.0759242,2016-06-15T16:04:47.772310Z,6/15/2016,23.7525,30.9225,27.7,5.5410622279999995,998.715,75.0,11.31579078,77
4632640000000000.0,Light Rain,lr,221.68007749999998,2016-06-16T16:04:48.241600Z,6/16/2016,25.8825,31.5075,28.535,4.467740931,1012.945,80.0,10.89015152,75
5315790000000000.0,Heavy Rain,hr,237.82103700000002,2016-06-17T16:04:47.622460Z,6/17/2016,26.06,32.2325,29.68,3.4939345019999997,1013.825,74.0,8.161399924,77
4695900000000000.0,Light Rain,lr,265.1266501,2016-06-18T16:05:46.956020Z,6/18/2016,25.915,31.9025,29.44,3.5503752989999997,1000.995,74.0,10.35204406,75
5272570000000000.0,Heavy Rain,hr,110.3756299,2016-06-19T16:06:47.348970Z,6/19/2016,24.3725,29.9475,26.185,3.887355138,999.935,85.0,10.74071174,77
4787770000000000.0,Light Rain,lr,231.3409393,2016-06-20T16:11:48.045350Z,6/20/2016,24.58,29.23,25.475,2.45361082,999.615,86.0,10.17961356,75
5371600000000000.0,Showers,s,187.84851899999998,2016-06-21T16:12:48.119410Z,6/21/2016,24.86,29.8875,27.71,3.69271945,1013.05,82.0,5.899608785,73
6194760000000000.0,Heavy Rain,hr,251.4967243,2016-06-22T16:12:48.178470Z,6/22/2016,24.825,29.34,26.655,6.391313242000001,1012.955,85.0,6.514766265,77
4944390000000000.0,Light Rain,lr,214.66600079999998,2016-06-23T16:12:50.645950Z,6/23/2016,24.355,28.3625,25.575,5.66078015,1000.33,85.0,7.00192128,75
6612640000000000.0,Heavy Rain,hr,212.07764,2016-06-24T16:12:47.771160Z,6/24/2016,24.27,30.21,27.81,4.325175972,1000.445,80.0,8.54478595,77
6291090000000000.0,Light Rain,lr,245.42887090000002,2016-06-25T16:12:48.570560Z,6/25/2016,25.4425,30.6025,29.35,4.892985031,1001.56,81.0,11.12254434,75
5452900000000000.0,Heavy Rain,hr,272.1806107,2016-06-26T16:12:47.895250Z,6/26/2016,25.3925,28.975,27.495,5.494494953999999,1014.26,90.0,5.0517477930000005,77
5838530000000000.0,Light Rain,lr,254.7686688,2016-06-27T16:14:47.472570Z,6/27/2016,24.805,27.42,26.075,6.223515014,1013.04,91.0,7.772110873,75
4507220000000000.0,Light Rain,lr,203.4371282,2016-06-28T16:14:48.150680Z,6/28/2016,25.0325,27.395,27.575,6.3166577010000005,1013.915,94.0,8.368627217,75
5648720000000000.0,Heavy Rain,hr,217.91719159999997,2016-06-29T16:14:47.782160Z,6/29/2016,25.3475,29.7725,28.67,7.245033038,1002.52,87.0,6.5265723179999995,77
5887480000000000.0,Heavy Rain,hr,195.2950572,2016-06-30T16:14:48.997530Z,6/30/2016,25.45,30.9275,28.885,5.362759719,1015.185,84.0,10.51857154,77
6708690000000000.0,Light Rain,lr,217.8734683,2016-07-01T16:14:47.561950Z,7/1/2016,25.9475,31.3925,29.64,4.529113067,1001.175,80.0,7.591602541,75
4674960000000000.0,Heavy Rain,hr,204.80446809999998,2016-07-02T16:18:48.533530Z,7/2/2016,25.74,31.41,29.36,4.837863544,1015.125,79.0,5.979144297,77
6121670000000000.0,Heavy Cloud,hc,257.2545889,2016-07-03T16:19:48.346900Z,7/3/2016,25.7975,32.2925,30.54,4.574929411,1001.56,73.0,11.18872037,71
5951530000000000.0,Showers,s,263.9740917,2016-07-04T16:20:47.862390Z,7/4/2016,26.3625,33.22,31.265,6.129481309,1000.07,77.0,5.432959019,73
4741060000000000.0,Heavy Rain,hr,266.45551009999997,2016-07-05T16:20:49.684450Z,7/5/2016,25.25,31.5575,28.8,5.090746145,1012.88,82.0,4.676128907,77
5391280000000000.0,Light Rain,lr,259.6304933,2016-07-06T16:20:47.633990Z,7/6/2016,25.5775,29.93,28.515,6.077454726,1013.16,88.0,7.552456156,75
5908530000000000.0,Light Rain,lr,236.3569938,2016-07-07T16:20:47.743380Z,7/7/2016,25.1875,30.2775,28.35,6.806687505,1000.245,87.0,7.615525332000001,75
6704040000000000.0,Light Rain,lr,257.50297489999997,2016-07-08T16:20:48.387580Z,7/8/2016,25.5475,30.1375,28.55,8.488625881,999.45,80.0,11.29062525,75
5091170000000000.0,Light Rain,lr,266.9480756,2016-07-09T16:22:47.983210Z,7/9/2016,25.895,31.4275,29.18,8.764433142,999.73,84.0,10.881763000000001,75
5614880000000000.0,Light Rain,lr,247.80134359999997,2016-07-10T16:22:47.699640Z,7/10/2016,26.085,30.7525,28.8,9.793101602,999.405,84.0,10.90723922,75
4638570000000000.0,Light Rain,lr,248.27572990000002,2016-07-11T16:22:49.783480Z,7/11/2016,25.2425,30.08,28.24,7.795979072000001,1013.145,89.0,9.979842719,75
5745270000000000.0,Light Rain,lr,245.4938515,2016-07-12T16:25:50.137280Z,7/12/2016,25.6475,30.805,29.06,6.931764417,1013.235,85.0,10.76525591,75
6063310000000000.0,Light Rain,lr,216.68711820000001,2016-07-13T16:31:49.135430Z,7/13/2016,24.9075,30.6325,28.085,6.223806551,1013.56,82.0,6.053087468999999,75
5110470000000000.0,Heavy Rain,hr,189.3738148,2016-07-14T16:32:47.773210Z,7/14/2016,26.04,31.045,29.175,5.473358381000001,1000.075,82.0,4.367928796,77
5627620000000000.0,Light Rain,lr,205.8742106,2016-07-15T16:32:47.539300Z,7/15/2016,25.8225,31.37,29.205,4.336253527,1000.61,78.0,5.80329625,75
5333460000000000.0,Heavy Rain,hr,208.73762240000002,2016-07-16T16:32:47.373860Z,7/16/2016,25.72,31.6875,29.1,3.848948585,1002.04,79.0,10.75779945,77
6701650000000000.0,Light Rain,lr,191.4558924,2016-07-17T16:32:47.836050Z,7/17/2016,25.9375,31.7025,29.23,4.246660243,1001.225,82.0,8.029979917,75
5081720000000000.0,Light Rain,lr,180.4638985,2016-07-18T16:32:47.189430Z,7/18/2016,25.4875,30.8375,28.045,6.085095855,1000.22,82.0,6.764557484,75
5262880000000000.0,Heavy Rain,hr,172.0448116,2016-07-19T16:33:48.447690Z,7/19/2016,25.6475,31.2275,28.885,4.934906577,1001.325,81.0,8.572747654,77
6647990000000000.0,Light Rain,lr,171.3887835,2016-07-20T16:33:47.315970Z,7/20/2016,25.9125,32.4675,31.5,5.400741628,1009.295,79.0,10.11592301,75
6279510000000000.0,Heavy Rain,hr,145.3583543,2016-07-21T16:34:48.153440Z,7/21/2016,25.1425,31.0975,28.36,4.527552179,1002.065,80.0,7.154467907000001,77
6030560000000000.0,Showers,s,140.1337378,2016-07-22T16:34:47.483290Z,7/22/2016,26.2825,31.8625,29.91,5.614408699,1002.245,80.0,11.02405701,73
5183000000000000.0,Light Rain,lr,162.0545767,2016-07-23T16:35:48.048910Z,7/23/2016,25.6025,31.59,29.27,3.9951859869999997,1014.125,73.0,10.56983467,75
5709940000000000.0,Light Rain,lr,215.76060550000003,2016-07-24T16:35:49.538830Z,7/24/2016,24.9425,33.035,30.255,3.326849512,1000.375,73.0,10.51919291,75
4868920000000000.0,Light Rain,lr,277.70106610000005,2016-07-25T16:35:47.829880Z,7/25/2016,25.5675,32.9325,31.29,4.651313318,1000.41,75.0,5.912346894,75
4877980000000000.0,Heavy Rain,hr,263.1171446,2016-07-26T16:35:50.038360Z,7/26/2016,24.77,30.2925,28.46,6.172113802,999.1,83.0,9.095942198,77
5490190000000000.0,Heavy Rain,hr,236.49749759999997,2016-07-27T16:35:48.736640Z,7/27/2016,24.33,29.8725,26.795,5.234516997,1012.665,81.0,10.998270100000001,77
5883990000000000.0,Light Rain,lr,211.343671,2016-07-28T16:35:47.716800Z,7/28/2016,24.67,30.715,28.505,5.583293476000001,999.58,78.0,8.741139247000001,75
5039450000000000.0,Light Rain,lr,221.79010499999998,2016-07-29T16:35:48.004350Z,7/29/2016,25.0025,30.505,28.38,5.200804168,1000.595,77.0,7.9569688020000005,75
5547880000000000.0,Light Rain,lr,287.5121339,2016-07-30T16:35:47.495920Z,7/30/2016,26.0975,32.9225,32.005,5.6747703629999995,1012.95,75.0,8.259265887,75
6226050000000000.0,Showers,s,305.3847923,2016-07-31T16:35:47.614000Z,7/31/2016,25.3625,32.61,31.835,8.947942999999999,1011.15,69.0,5.4245705079999995,73
5417700000000000.0,Heavy Rain,hr,288.4636012,2016-08-01T16:35:48.784490Z,8/1/2016,24.3525,31.27,29.29,7.392229532999999,996.445,75.0,5.92042472,77
4912110000000000.0,Heavy Rain,hr,263.81595319999997,2016-08-02T16:36:47.309210Z,8/2/2016,25.97,31.14,30.685,8.665287122,1009.105,84.0,3.99728088,77
4759160000000000.0,Light Rain,lr,243.814592,2016-08-03T16:36:52.035280Z,8/3/2016,25.955,30.3825,28.775,7.780431886000001,997.43,90.0,6.684089915,75
6712480000000000.0,Light Rain,lr,227.3004137,2016-08-04T16:44:48.074330Z,8/4/2016,24.025,28.125,25.085,7.6299228370000005,999.94,87.0,10.11561232,75
5755590000000000.0,Light Rain,lr,248.3900168,2016-08-05T16:44:48.096200Z,8/5/2016,23.8275,29.55,26.415,6.191941292,1000.475,85.0,7.688225762,75
6128390000000000.0,Light Rain,lr,259.4558312,2016-08-06T16:45:48.276070Z,8/6/2016,24.8825,30.5875,28.685,7.481066,1012.55,80.0,10.71275004,75
5907490000000000.0,Light Rain,lr,248.67376780000004,2016-08-07T16:46:49.317800Z,8/7/2016,23.6275,28.825,26.26,10.28827877,999.63,82.0,8.657254136,75
5834360000000000.0,Light Rain,lr,252.8138517,2016-08-08T16:49:48.241840Z,8/8/2016,24.0875,30.2025,26.755,9.141398838999999,1000.05,81.0,8.828752585,75
5721450000000000.0,Heavy Rain,hr,248.99674469999997,2016-08-09T16:50:47.330270Z,8/9/2016,23.9975,29.9525,26.94,8.723185001000001,998.79,80.0,7.84636473,77
6655020000000000.0,Light Rain,lr,259.2885778,2016-08-10T16:51:48.232820Z,8/10/2016,24.69,30.1425,26.435,9.507508155,998.81,82.0,5.556301201,75
5063810000000000.0,Light Rain,lr,250.3218194,2016-08-11T16:51:48.063680Z,8/11/2016,24.4925,29.445,25.83,9.470114832,999.465,87.0,10.17277847,75
4767960000000000.0,Heavy Rain,hr,240.5148056,2016-08-12T16:52:48.496610Z,8/12/2016,25.8225,31.0775,28.64,10.67034422,1012.005,83.0,6.502649527000001,77
6450080000000000.0,Light Rain,lr,240.5315731,2016-08-13T16:52:47.846600Z,8/13/2016,25.9475,30.645,28.895,11.22423934,1011.825,78.0,6.59834069,75
5928530000000000.0,Light Rain,lr,243.1377511,2016-08-14T16:52:47.772060Z,8/14/2016,24.9175,30.145,26.905,10.77154644,997.885,81.0,8.653836594,75
4885940000000000.0,Light Rain,lr,239.09957709999998,2016-08-15T16:52:47.970420Z,8/15/2016,24.825,29.86,26.865,11.04646818,997.055,82.0,11.41489949,75
6045600000000000.0,Light Rain,lr,240.73047430000003,2016-08-16T16:54:47.831120Z,8/16/2016,26.2675,31.43,29.905,10.75800716,1010.575,76.0,11.03803786,75
6309570000000000.0,Light Rain,lr,242.91949680000005,2016-08-17T16:55:47.644110Z,8/17/2016,25.0325,29.86,26.56,10.46097981,997.76,84.0,5.785276485,75
4731570000000000.0,Light Rain,lr,242.749073,2016-08-18T16:56:47.534620Z,8/18/2016,26.055,31.7625,29.7,12.05876644,1009.545,75.0,5.3562196769999995,75
6739020000000000.0,Light Rain,lr,227.6029965,2016-08-19T16:59:47.664870Z,8/19/2016,25.935,31.0425,28.685,11.24965094,1010.565,79.0,7.059708801,75
4651650000000000.0,Light Rain,lr,229.97775910000001,2016-08-20T17:00:48.247960Z,8/20/2016,25.8375,31.6625,29.895,7.3868417939999995,1011.69,74.0,6.018912053999999,75
5659110000000000.0,Showers,s,260.3611446,2016-08-21T17:00:51.045610Z,8/21/2016,26.2175,32.9875,31.145,7.2184503410000005,1011.25,78.0,8.464007695,73
5994980000000000.0,Light Rain,lr,239.1918653,2016-08-22T17:00:48.470970Z,8/22/2016,25.855,31.4425,28.985,7.899796661,997.935,80.0,6.173322795,75
6517310000000000.0,Light Rain,lr,252.2457012,2016-08-23T17:01:47.610060Z,8/23/2016,26.245,31.58,29.41,6.689059082000001,1010.445,86.0,7.627952756,75
4695570000000000.0,Heavy Rain,hr,229.3182205,2016-08-24T17:01:48.490460Z,8/24/2016,26.0825,31.305,29.49,6.947660422999999,1009.475,83.0,4.991164102,77
6087150000000000.0,Light Rain,lr,225.9978038,2016-08-25T17:01:47.628020Z,8/25/2016,26.1475,31.5625,29.38,6.771337206,1011.42,83.0,4.646924461,75
5278900000000000.0,Heavy Rain,hr,226.60791329999998,2016-08-26T17:04:48.241930Z,8/26/2016,25.6825,31.365,28.605,5.333621348,1013.275,84.0,4.708750895,77
6381570000000000.0,Light Rain,lr,236.0807798,2016-08-27T17:16:47.815580Z,8/27/2016,26.8825,32.735,31.115,4.994181501,1001.5,81.0,6.963396266,75
5052610000000000.0,Light Rain,lr,230.95184709999998,2016-08-28T17:16:48.026300Z,8/28/2016,26.035,31.9975,29.545,5.558899481,1000.765,80.0,10.83081057,75
5160390000000000.0,Light Rain,lr,217.03839539999998,2016-08-29T17:16:48.125140Z,8/29/2016,25.54,30.4425,28.245,6.214257186,1013.49,85.0,8.733993478,75
5587650000000000.0,Light Rain,lr,223.9273267,2016-08-30T17:16:48.547230Z,8/30/2016,26.0675,31.22,29.0,5.225967562,1001.83,85.0,7.658089259,75
5790160000000000.0,Light Rain,lr,237.2350127,2016-08-31T17:26:47.541070Z,8/31/2016,25.565,31.73,29.27,5.283962806,1002.77,79.0,10.75376054,75
6195980000000000.0,Light Rain,lr,271.29813310000003,2016-09-01T17:31:48.889150Z,9/1/2016,25.665,33.0975,31.515,5.693433842999999,1000.335,75.0,5.964542074,75
4718880000000000.0,Light Rain,lr,270.9834361,2016-09-02T17:34:49.121450Z,9/2/2016,26.045,32.045,30.13,8.108175736,1013.53,82.0,4.953571145,75
5823320000000000.0,Light Rain,lr,263.2954633,2016-09-03T17:36:48.895620Z,9/3/2016,26.03,31.725,29.485,8.597254673,1013.185,77.0,8.45592987,75
6711890000000000.0,Light Rain,lr,269.6969343,2016-09-04T17:38:47.663960Z,9/4/2016,24.815,32.38,29.835,7.878266482000001,1013.225,68.0,6.8055679829999995,75
5332140000000000.0,Light Rain,lr,265.1998863,2016-09-05T17:38:48.358160Z,9/5/2016,26.3275,31.875,29.56,6.623240587000001,1000.175,83.0,5.317694663,75
6047440000000000.0,Light Rain,lr,224.66889,2016-09-06T17:38:47.823070Z,9/6/2016,25.635,30.8775,29.055,7.411344214,1000.195,85.0,5.734013362000001,75
6093340000000000.0,Light Rain,lr,200.91376599999998,2016-09-07T17:38:47.616120Z,9/7/2016,25.625,30.32,28.075,7.230948392,1001.75,86.0,7.609000935,75
4886190000000000.0,Light Rain,lr,211.5836145,2016-09-08T17:39:47.261060Z,9/8/2016,24.565,29.6675,26.6,6.467441867000001,1016.4,87.0,10.76712002,75
5909680000000000.0,Light Rain,lr,252.35812239999998,2016-09-09T17:39:48.303880Z,9/9/2016,25.0175,31.1525,29.405,6.2518805770000005,1001.36,80.0,5.984736637999999,75
5673850000000000.0,Light Rain,lr,254.31247709999997,2016-09-10T14:40:49.182990Z,9/10/2016,24.6725,31.6275,30.3,7.095808664,999.97,78.0,10.35049063,75
6036940000000000.0,Light Rain,lr,266.4697114,2016-09-11T14:40:47.846970Z,9/11/2016,23.5325,29.255,26.815,6.3377980339999995,998.45,83.0,6.893492007000001,75
6735090000000000.0,Heavy Rain,hr,251.989291,2016-09-12T14:41:48.192050Z,9/12/2016,23.7775,26.62,26.11,7.55889402,999.16,91.0,7.1305451170000005,77
6517600000000000.0,Light Rain,lr,244.3176028,2016-09-13T14:47:47.759040Z,9/13/2016,24.9025,28.985,28.845,9.460552496,1012.13,85.0,10.56113547,75
4828620000000000.0,Light Rain,lr,251.350461,2016-09-14T14:52:48.122710Z,9/14/2016,24.685,31.1125,29.75,8.062154512000001,1012.83,80.0,11.52519287,75
6449490000000000.0,Light Rain,lr,264.8952057,2016-09-15T14:55:53.216920Z,9/15/2016,24.8675,31.2525,29.245,7.963788635,1012.655,82.0,10.97434731,75
4916310000000000.0,Light Rain,lr,268.9056082,2016-09-16T14:55:55.522240Z,9/16/2016,24.825,30.6625,28.61,7.696094401,1012.055,82.0,5.89215233,75
6656030000000000.0,Heavy Rain,hr,271.2573267,2016-09-17T15:01:49.404750Z,9/17/2016,25.84,31.3925,30.045,5.807325307,1012.58,85.0,6.0763888889999995,77
4514730000000000.0,Light Rain,lr,263.24667880000004,2016-09-18T15:05:47.753340Z,9/18/2016,25.255,30.5425,28.52,5.004684373,1011.595,86.0,10.396472099999999,75
6413160000000000.0,Light Rain,lr,244.3346857,2016-09-19T15:09:47.744470Z,9/19/2016,24.475,29.6025,26.845,4.088881655,1010.93,86.0,4.91722093,75
5261770000000000.0,Heavy Rain,hr,231.2870696,2016-09-20T15:17:49.674880Z,9/20/2016,25.185,30.2825,27.065,4.031614881,1011.925,86.0,4.481639724,77
4793430000000000.0,Heavy Rain,hr,250.93531319999997,2016-09-21T15:19:48.200910Z,9/21/2016,24.28,30.09,27.485,2.795311835,1012.265,81.0,10.74661477,77
5224360000000000.0,Heavy Rain,hr,191.415827,2016-09-22T15:31:48.496010Z,9/22/2016,24.505,29.1975,26.405,5.06789575,1012.655,85.0,7.702827985,77
5910510000000000.0,Light Rain,lr,209.06889719999998,2016-09-23T15:33:48.352080Z,9/23/2016,24.5775,28.9125,26.98,5.2793573380000005,1011.945,85.0,10.39460799,75
4698230000000000.0,Heavy Rain,hr,222.1293591,2016-09-24T15:34:47.441400Z,9/24/2016,24.7675,29.9525,27.805,4.568671666,1011.72,84.0,5.067903444,77
5789790000000000.0,Light Rain,lr,244.9681702,2016-09-25T15:34:47.358620Z,9/25/2016,24.38,30.1075,27.565,4.501399308,1012.11,81.0,6.4246674420000005,75
6491610000000000.0,Light Rain,lr,253.48205240000001,2016-09-26T15:34:48.118640Z,9/26/2016,25.355,30.7225,28.12,4.419966659,1012.54,84.0,10.41697735,75
5086790000000000.0,Light Rain,lr,274.2555133,2016-09-27T15:34:49.074580Z,9/27/2016,25.4575,30.57,27.905,3.579669548,1012.18,85.0,10.31351905,75
5681810000000000.0,Light Rain,lr,243.7535475,2016-09-28T15:38:50.172280Z,9/28/2016,25.01,29.8025,27.815,4.881547675,1012.35,85.0,9.683759345,75
4837280000000000.0,Light Rain,lr,250.80486780000004,2016-09-29T15:41:48.707170Z,9/29/2016,24.745,28.88,26.42,5.177956857,1011.81,88.0,8.088078123999999,75
6280830000000000.0,Heavy Rain,hr,284.0470185,2016-09-30T15:47:47.626620Z,9/30/2016,24.8775,29.7075,27.61,5.204343983,1011.55,86.0,4.597836137,77
5257750000000000.0,Light Rain,lr,279.6615251,2016-10-01T15:50:47.638910Z,10/1/2016,25.27,30.1375,28.23,4.778135279,1012.77,84.0,10.60867037,75
5444530000000000.0,Heavy Rain,hr,255.60606299999998,2016-10-02T15:51:47.558990Z,10/2/2016,25.07,29.305,26.735,3.144424327,1012.975,87.0,6.62940925,77
4895830000000000.0,Light Rain,lr,227.47879139999998,2016-10-03T15:51:47.398280Z,10/3/2016,25.0075,29.7775,27.19,4.582595489,1013.175,89.0,9.270858188,75
6292740000000000.0,Light Rain,lr,245.8557085,2016-10-04T15:51:46.718770Z,10/4/2016,24.9,29.715,27.11,3.970188887,1012.64,87.0,10.05875686,75
6412330000000000.0,Light Rain,lr,231.3887661,2016-10-05T15:51:48.415250Z,10/5/2016,24.9625,29.64,27.73,4.471675107,1011.89,85.0,8.292819932,75
4548100000000000.0,Light Rain,lr,224.38647360000002,2016-10-06T15:54:48.556130Z,10/6/2016,24.705,28.7225,25.875,4.744775495,1013.285,91.0,9.090039171,75
6741990000000000.0,Heavy Rain,hr,264.83359790000003,2016-10-07T15:57:47.280490Z,10/7/2016,24.365,28.58,25.8,4.719475586000001,1014.25,88.0,6.847199852999999,77
6045670000000000.0,Heavy Rain,hr,266.003984,2016-10-08T15:57:47.880080Z,10/8/2016,24.615,28.8375,26.675,4.844167548,1014.69,89.0,9.979221347000001,77
5751720000000000.0,Heavy Rain,hr,244.6485949,2016-10-09T15:57:48.352280Z,10/9/2016,24.5075,29.24,26.5,3.643562484,1013.445,86.0,7.571407977000001,77
6046140000000000.0,Heavy Rain,hr,231.41553059999998,2016-10-10T15:57:48.606880Z,10/10/2016,24.9025,28.835,26.935,2.347741864,1012.465,88.0,5.107981886,77
6692260000000000.0,Light Rain,lr,125.1772358,2016-10-11T15:57:48.146980Z,10/11/2016,24.6275,28.8525,26.405,2.553722563,1012.13,89.0,6.629719936,75
6178680000000000.0,Light Rain,lr,244.34004720000001,2016-10-12T15:57:47.620300Z,10/12/2016,24.49,29.115,27.095,3.685628444,1011.76,89.0,4.129632944,75
6318360000000000.0,Light Rain,lr,178.72165800000002,2016-10-13T15:57:48.114810Z,10/13/2016,24.6475,29.275,27.34,3.377362863,1011.12,84.0,10.43592917,75
5486200000000000.0,Light Rain,lr,184.99225819999998,2016-10-14T15:57:49.382850Z,10/14/2016,24.9825,29.6725,27.35,4.4617005569999995,1011.05,87.0,7.068407997,75
4763020000000000.0,Light Rain,lr,188.145396,2016-10-15T15:59:48.769860Z,10/15/2016,25.575,29.4675,27.625,3.94651804,1012.175,89.0,3.892890519,75
4599000000000000.0,Heavy Rain,hr,229.58500330000004,2016-10-16T15:59:47.467560Z,10/16/2016,24.485,28.6175,26.42,2.666361296,1011.265,87.0,5.1418466160000005,77
5807980000000000.0,Heavy Rain,hr,251.0803437,2016-10-17T16:02:58.204140Z,10/17/2016,24.34,28.77,26.175,3.94598334,1011.225,89.0,6.759586515,77
4950910000000000.0,Light Rain,lr,239.90280570000002,2016-10-18T16:08:48.451040Z,10/18/2016,24.7925,28.63,26.25,4.893004758,1012.575,90.0,9.757702517,75
5194980000000000.0,Light Rain,lr,237.89965469999999,2016-10-19T16:09:49.880410Z,10/19/2016,24.5575,28.79,26.31,5.992729171000001,1012.27,89.0,7.744459854,75
6019610000000000.0,Light Rain,lr,248.6474439,2016-10-20T16:12:48.570580Z,10/20/2016,24.8675,29.275,26.9,6.380484233,1012.975,89.0,10.13704963,75
6533500000000000.0,Light Rain,lr,241.13021919999997,2016-10-21T16:15:47.736820Z,10/21/2016,24.5075,28.8775,26.93,4.652043991,1014.26,89.0,9.912423944,75
5050480000000000.0,Light Rain,lr,288.0324953,2016-10-22T16:15:50.514930Z,10/22/2016,24.5775,29.235,26.895,4.5144068,1014.345,88.0,10.05098972,75
4876690000000000.0,Heavy Rain,hr,310.2073128,2016-10-23T16:16:48.655960Z,10/23/2016,24.3275,29.3575,26.465,3.5243955280000003,1013.94,87.0,10.34489829,77
4893020000000000.0,Light Rain,lr,179.00822730000002,2016-10-24T16:20:48.695990Z,10/24/2016,24.505,27.88,26.37,3.40705317,1013.665,88.0,7.537853932999999,75
5684910000000000.0,Light Rain,lr,119.40817709999999,2016-10-25T16:24:47.972540Z,10/25/2016,24.39,29.4375,27.46,3.8267558960000003,1012.655,88.0,4.971280223,75
5819810000000000.0,Showers,s,111.80078359999999,2016-10-26T16:34:49.029640Z,10/26/2016,24.6075,29.215,27.125,8.05193559,1016.485,84.0,5.412143083999999,73
4953810000000000.0,Light Rain,lr,123.9559543,2016-10-27T16:35:48.111490Z,10/27/2016,25.01,31.17,29.555,5.428492902,1015.8,78.0,10.91749185,75
5778420000000000.0,Light Rain,lr,95.66195713,2016-10-28T16:35:48.259110Z,10/28/2016,24.9475,31.0175,29.245,3.644140475,1013.94,77.0,9.649894615,75
5170030000000000.0,Heavy Rain,hr,112.1667223,2016-10-29T16:37:47.210830Z,10/29/2016,24.454,29.04,27.115,3.056334021,1014.75,85.0,10.46326951,77
5752540000000000.0,Heavy Rain,hr,71.44620771,2016-10-30T16:37:47.587910Z,10/30/2016,24.194000000000003,29.918000000000003,29.155,3.01281704,1016.41,82.0,15.94935576,77
6267820000000000.0,Heavy Rain,hr,18.1946927,2016-10-31T16:42:47.198670Z,10/31/2016,24.368000000000002,29.916,27.37,2.747014535,1016.875,87.0,9.750556749,77
6055250000000000.0,Heavy Rain,hr,315.2241112,2016-11-01T16:38:47.613900Z,11/1/2016,24.171999999999997,30.158,26.92,3.7810556739999996,1016.435,88.0,8.092117037000001,77
4986550000000000.0,Heavy Rain,hr,2.769508388,2016-11-02T16:39:47.683300Z,11/2/2016,24.482,30.451999999999998,28.775,4.257730727,1009.175,80.0,11.09768949,77
5005650000000000.0,Heavy Rain,hr,357.96126830000003,2016-11-03T16:40:48.998720Z,11/3/2016,24.3275,29.9575,29.52,5.088884822,1009.765,78.0,13.8497425,77
5953430000000000.0,Heavy Rain,hr,336.5254988,2016-11-04T16:41:47.953040Z,11/4/2016,24.21,28.5275,29.78,5.445316021,1009.1,90.0,,77
6062030000000000.0,Heavy Rain,hr,353.73888789999995,2016-11-05T16:41:48.659270Z,11/5/2016,23.5125,29.5575,30.14,4.9370434,1007.02,88.0,,77
5506500000000000.0,Heavy Rain,hr,200.75,2016-11-06T16:46:49.769140Z,11/6/2016,23.41333333,29.69333333,29.08,4.239839338,1008.19,,,77
6515110000000000.0,Light Rain,lr,347.75,2016-11-07T16:48:04.497800Z,11/7/2016,23.86,28.99333333,28.98,3.45380478,1010.59,,,75
6745500000000000.0,Light Rain,lr,135.99810980000004,2016-11-08T16:48:46.865010Z,11/8/2016,24.932,30.748,30.61,5.324058194,1016.39,81.0,7.5195234829999995,75
5095860000000000.0,Light Rain,lr,111.04685459999999,2016-11-09T16:59:47.717970Z,11/9/2016,24.678,31.168000000000003,30.24,3.5347277889999997,1016.455,78.0,7.565815637,75
6695780000000000.0,Light Rain,lr,298.86544060000006,2016-11-10T17:01:47.696280Z,11/10/2016,25.038,31.964000000000002,31.645,2.487504259,1016.25,73.0,10.51919291,75
5820940000000000.0,Light Rain,lr,113.6493578,2016-11-11T17:01:47.800630Z,11/11/2016,24.774,31.504,30.37,3.742556613,1016.105,74.0,6.317170226,75
6683600000000000.0,Showers,s,100.5883732,2016-11-12T17:03:48.569180Z,11/12/2016,24.878,31.974,31.2,4.527345574,1015.41,68.0,10.85131582,73
